idx,t,current_mA,gripper_pos_bit,image_file
560,28.079360961914062,0.0,3,000560.npy
561,28.143292903900146,0.0,3,000561.npy
562,28.191395044326782,0.0,3,000562.npy
563,28.23921275138855,0.0,3,000563.npy
564,28.287266492843628,0.0,3,000564.npy
565,28.33542537689209,0.0,3,000565.npy
566,28.383159399032593,0.0,3,000566.npy
567,28.447312593460083,0.0,3,000567.npy
568,28.49517321586609,0.0,3,000568.npy
569,28.54316544532776,0.0,3,000569.npy
570,28.59197497367859,0.0,3,000570.npy
571,28.639185905456543,0.0,3,000571.npy
572,28.687115907669067,0.0,3,000572.npy
573,28.73510503768921,0.0,3,000573.npy
574,28.783143281936646,0.0,3,000574.npy
575,28.847129821777344,0.0,3,000575.npy
576,28.895198583602905,0.0,3,000576.npy
577,28.943219661712646,0.0,3,000577.npy
578,28.99113893508911,0.0,3,000578.npy
579,29.039249658584595,0.0,3,000579.npy
580,29.087379693984985,0.0,3,000580.npy
581,29.1354238986969,0.0,3,000581.npy
582,29.18316411972046,0.0,3,000582.npy
583,29.247465133666992,0.0,3,000583.npy
584,29.295250177383423,0.0,3,000584.npy
585,29.34326195716858,0.0,3,000585.npy
586,29.391483783721924,0.0,3,000586.npy
587,29.43929886817932,0.0,3,000587.npy
588,29.487419366836548,0.0,3,000588.npy
589,29.535303354263306,0.0,3,000589.npy
590,29.599390983581543,0.0,3,000590.npy
591,29.647261142730713,0.0,3,000591.npy
592,29.695254802703857,0.0,3,000592.npy
593,29.74336838722229,0.0,3,000593.npy
594,29.79127836227417,0.0,3,000594.npy
595,29.839261054992676,0.0,3,000595.npy
596,29.887205362319946,0.0,3,000596.npy
597,29.951269149780273,0.0,3,000597.npy
598,29.999236822128296,0.0,3,000598.npy
599,30.04723882675171,0.0,3,000599.npy
